"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","HUR","TOT","PC_LF","M","2019-08",3.6,
"ISL","HUR","TOT","PC_LF","M","2019-09",3.7,
"ISL","HUR","TOT","PC_LF","M","2019-10",3.7,
"ISL","HUR","TOT","PC_LF","M","2019-11",3.8,
"ISL","HUR","TOT","PC_LF","M","2019-12",3.9,
"ISL","HUR","TOT","PC_LF","M","2020-01",4.1,
"ISL","HUR","TOT","PC_LF","M","2020-02",4.2,
"ISL","HUR","TOT","PC_LF","M","2020-03",4.4,
"ISL","HUR","TOT","PC_LF","M","2020-04",4.6,
"ISL","HUR","TOT","PC_LF","M","2020-05",4.8,
"ISL","HUR","TOT","PC_LF","M","2020-06",4.9,
"ISL","HUR","TOT","PC_LF","M","2020-07",5.1,
"ISL","HUR","TOT","PC_LF","M","2020-08",5.2,
"ISL","HUR","TOT","PC_LF","M","2020-09",5.3,
"ISL","HUR","TOT","PC_LF","M","2020-10",5.4,
"IRL","HUR","TOT","PC_LF","M","2005-01",4.4,
"IRL","HUR","TOT","PC_LF","M","2005-02",4.3,
"IRL","HUR","TOT","PC_LF","M","2005-03",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-04",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-05",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-06",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-07",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-08",4.7,
"IRL","HUR","TOT","PC_LF","M","2005-09",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-10",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-11",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-12",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-01",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-02",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-03",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-04",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-05",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-06",4.8,
"IRL","HUR","TOT","PC_LF","M","2006-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-08",5.1,
"IRL","HUR","TOT","PC_LF","M","2006-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-10",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-11",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-12",4.7,
"IRL","HUR","TOT","PC_LF","M","2007-01",4.8,
"IRL","HUR","TOT","PC_LF","M","2007-02",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-03",5,
"IRL","HUR","TOT","PC_LF","M","2007-04",5,
"IRL","HUR","TOT","PC_LF","M","2007-05",5,
"IRL","HUR","TOT","PC_LF","M","2007-06",5,
"IRL","HUR","TOT","PC_LF","M","2007-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-08",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-10",5.1,
"IRL","HUR","TOT","PC_LF","M","2007-11",5.2,
"IRL","HUR","TOT","PC_LF","M","2007-12",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-01",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-02",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-03",5.5,
"IRL","HUR","TOT","PC_LF","M","2008-04",5.6,
"IRL","HUR","TOT","PC_LF","M","2008-05",5.9,
"IRL","HUR","TOT","PC_LF","M","2008-06",6.3,
"IRL","HUR","TOT","PC_LF","M","2008-07",6.9,
"IRL","HUR","TOT","PC_LF","M","2008-08",7.4,
"IRL","HUR","TOT","PC_LF","M","2008-09",7.8,
"IRL","HUR","TOT","PC_LF","M","2008-10",8.1,
"IRL","HUR","TOT","PC_LF","M","2008-11",8.5,
"IRL","HUR","TOT","PC_LF","M","2008-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2009-01",10.1,
"IRL","HUR","TOT","PC_LF","M","2009-02",10.9,
"IRL","HUR","TOT","PC_LF","M","2009-03",11.6,
"IRL","HUR","TOT","PC_LF","M","2009-04",12.2,
"IRL","HUR","TOT","PC_LF","M","2009-05",12.7,
"IRL","HUR","TOT","PC_LF","M","2009-06",12.9,
"IRL","HUR","TOT","PC_LF","M","2009-07",13,
"IRL","HUR","TOT","PC_LF","M","2009-08",13.2,
"IRL","HUR","TOT","PC_LF","M","2009-09",13.7,
"IRL","HUR","TOT","PC_LF","M","2009-10",13.8,
"IRL","HUR","TOT","PC_LF","M","2009-11",13.9,
"IRL","HUR","TOT","PC_LF","M","2009-12",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-01",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-02",13.7,
"IRL","HUR","TOT","PC_LF","M","2010-03",13.9,
"IRL","HUR","TOT","PC_LF","M","2010-04",14.2,
"IRL","HUR","TOT","PC_LF","M","2010-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2010-06",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-07",14.3,
"IRL","HUR","TOT","PC_LF","M","2010-08",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-09",15,
"IRL","HUR","TOT","PC_LF","M","2010-10",15.5,
"IRL","HUR","TOT","PC_LF","M","2010-11",15.7,
"IRL","HUR","TOT","PC_LF","M","2010-12",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-01",15.4,
"IRL","HUR","TOT","PC_LF","M","2011-02",15.1,
"IRL","HUR","TOT","PC_LF","M","2011-03",14.9,
"IRL","HUR","TOT","PC_LF","M","2011-04",15,
"IRL","HUR","TOT","PC_LF","M","2011-05",15,
"IRL","HUR","TOT","PC_LF","M","2011-06",15.2,
"IRL","HUR","TOT","PC_LF","M","2011-07",15.5,
"IRL","HUR","TOT","PC_LF","M","2011-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-09",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-10",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-11",15.8,
"IRL","HUR","TOT","PC_LF","M","2011-12",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-01",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-02",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-03",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-04",15.7,
"IRL","HUR","TOT","PC_LF","M","2012-05",15.5,
"IRL","HUR","TOT","PC_LF","M","2012-06",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-07",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-09",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-10",15.2,
"IRL","HUR","TOT","PC_LF","M","2012-11",15,
"IRL","HUR","TOT","PC_LF","M","2012-12",14.8,
"IRL","HUR","TOT","PC_LF","M","2013-01",14.7,
"IRL","HUR","TOT","PC_LF","M","2013-02",14.6,
"IRL","HUR","TOT","PC_LF","M","2013-03",14.4,
"IRL","HUR","TOT","PC_LF","M","2013-04",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-06",14.1,
"IRL","HUR","TOT","PC_LF","M","2013-07",13.6,
"IRL","HUR","TOT","PC_LF","M","2013-08",13.3,
"IRL","HUR","TOT","PC_LF","M","2013-09",13.1,
"IRL","HUR","TOT","PC_LF","M","2013-10",13,
"IRL","HUR","TOT","PC_LF","M","2013-11",12.8,
"IRL","HUR","TOT","PC_LF","M","2013-12",12.8,
"IRL","HUR","TOT","PC_LF","M","2014-01",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-02",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-03",12.7,
"IRL","HUR","TOT","PC_LF","M","2014-04",12.4,
"IRL","HUR","TOT","PC_LF","M","2014-05",12.2,
"IRL","HUR","TOT","PC_LF","M","2014-06",12,
"IRL","HUR","TOT","PC_LF","M","2014-07",11.9,
"IRL","HUR","TOT","PC_LF","M","2014-08",11.7,
"IRL","HUR","TOT","PC_LF","M","2014-09",11.5,
"IRL","HUR","TOT","PC_LF","M","2014-10",11.1,
"IRL","HUR","TOT","PC_LF","M","2014-11",10.8,
"IRL","HUR","TOT","PC_LF","M","2014-12",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-01",10.8,
"IRL","HUR","TOT","PC_LF","M","2015-02",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-03",10.6,
"IRL","HUR","TOT","PC_LF","M","2015-04",10.3,
"IRL","HUR","TOT","PC_LF","M","2015-05",10.1,
"IRL","HUR","TOT","PC_LF","M","2015-06",9.9,
"IRL","HUR","TOT","PC_LF","M","2015-07",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-08",9.5,
"IRL","HUR","TOT","PC_LF","M","2015-09",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-10",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-11",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-01",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-02",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-03",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-04",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-05",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-06",8.7,
"IRL","HUR","TOT","PC_LF","M","2016-07",8.5,
"IRL","HUR","TOT","PC_LF","M","2016-08",8.3,
"IRL","HUR","TOT","PC_LF","M","2016-09",7.9,
"IRL","HUR","TOT","PC_LF","M","2016-10",7.7,
"IRL","HUR","TOT","PC_LF","M","2016-11",7.5,
"IRL","HUR","TOT","PC_LF","M","2016-12",7.4,
"IRL","HUR","TOT","PC_LF","M","2017-01",7.4,
"IRL","HUR","TOT","PC_LF","M","2017-02",7.3,
"IRL","HUR","TOT","PC_LF","M","2017-03",7.1,
"IRL","HUR","TOT","PC_LF","M","2017-04",6.8,
"IRL","HUR","TOT","PC_LF","M","2017-05",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-06",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-07",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-08",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-09",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-10",6.5,
"IRL","HUR","TOT","PC_LF","M","2017-11",6.3,
"IRL","HUR","TOT","PC_LF","M","2017-12",6.2,
"IRL","HUR","TOT","PC_LF","M","2018-01",6.1,
"IRL","HUR","TOT","PC_LF","M","2018-02",6,
"IRL","HUR","TOT","PC_LF","M","2018-03",5.8,
"IRL","HUR","TOT","PC_LF","M","2018-04",5.9,
"IRL","HUR","TOT","PC_LF","M","2018-05",5.9,
"IRL","HUR","TOT","PC_LF","M","2018-06",5.8,
"IRL","HUR","TOT","PC_LF","M","2018-07",5.7,
"IRL","HUR","TOT","PC_LF","M","2018-08",5.7,
"IRL","HUR","TOT","PC_LF","M","2018-09",5.7,
"IRL","HUR","TOT","PC_LF","M","2018-10",5.7,
"IRL","HUR","TOT","PC_LF","M","2018-11",5.6,
"IRL","HUR","TOT","PC_LF","M","2018-12",5.5,
"IRL","HUR","TOT","PC_LF","M","2019-01",5.1,
"IRL","HUR","TOT","PC_LF","M","2019-02",5,
"IRL","HUR","TOT","PC_LF","M","2019-03",5,
"IRL","HUR","TOT","PC_LF","M","2019-04",5.2,
"IRL","HUR","TOT","PC_LF","M","2019-05",5.2,
"IRL","HUR","TOT","PC_LF","M","2019-06",5.2,
"IRL","HUR","TOT","PC_LF","M","2019-07",5.1,
"IRL","HUR","TOT","PC_LF","M","2019-08",4.9,
"IRL","HUR","TOT","PC_LF","M","2019-09",4.8,
"IRL","HUR","TOT","PC_LF","M","2019-10",4.7,
"IRL","HUR","TOT","PC_LF","M","2019-11",4.7,
"IRL","HUR","TOT","PC_LF","M","2019-12",4.8,
"IRL","HUR","TOT","PC_LF","M","2020-01",4.9,
"IRL","HUR","TOT","PC_LF","M","2020-02",4.9,
"IRL","HUR","TOT","PC_LF","M","2020-03",5,
"IRL","HUR","TOT","PC_LF","M","2020-04",4.6,
"IRL","HUR","TOT","PC_LF","M","2020-05",4.7,
"IRL","HUR","TOT","PC_LF","M","2020-06",5.2,
"IRL","HUR","TOT","PC_LF","M","2020-07",6.2,
"IRL","HUR","TOT","PC_LF","M","2020-08",6.7,
"IRL","HUR","TOT","PC_LF","M","2020-09",7.3,
"IRL","HUR","TOT","PC_LF","M","2020-10",7.3,
"ITA","HUR","TOT","PC_LF","M","2005-01",7.7,
"ITA","HUR","TOT","PC_LF","M","2005-02",7.9,
"ITA","HUR","TOT","PC_LF","M","2005-03",7.9,
"ITA","HUR","TOT","PC_LF","M","2005-04",7.9,
"ITA","HUR","TOT","PC_LF","M","2005-05",7.6,
"ITA","HUR","TOT","PC_LF","M","2005-06",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-07",7.5,
"ITA","HUR","TOT","PC_LF","M","2005-08",7.5,
"ITA","HUR","TOT","PC_LF","M","2005-09",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-10",7.8,
"ITA","HUR","TOT","PC_LF","M","2005-11",7.5,
"ITA","HUR","TOT","PC_LF","M","2005-12",7.5,
"ITA","HUR","TOT","PC_LF","M","2006-01",7.3,
"ITA","HUR","TOT","PC_LF","M","2006-02",7.3,
"ITA","HUR","TOT","PC_LF","M","2006-03",7.1,
"ITA","HUR","TOT","PC_LF","M","2006-04",7,
"ITA","HUR","TOT","PC_LF","M","2006-05",7,
"ITA","HUR","TOT","PC_LF","M","2006-06",6.7,
"ITA","HUR","TOT","PC_LF","M","2006-07",6.5,
"ITA","HUR","TOT","PC_LF","M","2006-08",6.7,
"ITA","HUR","TOT","PC_LF","M","2006-09",6.6,
"ITA","HUR","TOT","PC_LF","M","2006-10",6.6,
"ITA","HUR","TOT","PC_LF","M","2006-11",6.5,
"ITA","HUR","TOT","PC_LF","M","2006-12",6.2,
"ITA","HUR","TOT","PC_LF","M","2007-01",6.2,
"ITA","HUR","TOT","PC_LF","M","2007-02",6,
"ITA","HUR","TOT","PC_LF","M","2007-03",6,
"ITA","HUR","TOT","PC_LF","M","2007-04",5.8,
"ITA","HUR","TOT","PC_LF","M","2007-05",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-06",5.9,
"ITA","HUR","TOT","PC_LF","M","2007-07",6.3,
"ITA","HUR","TOT","PC_LF","M","2007-08",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-09",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-10",6.1,
"ITA","HUR","TOT","PC_LF","M","2007-11",6.3,
"ITA","HUR","TOT","PC_LF","M","2007-12",6.5,
"ITA","HUR","TOT","PC_LF","M","2008-01",6.6,
"ITA","HUR","TOT","PC_LF","M","2008-02",6.6,
"ITA","HUR","TOT","PC_LF","M","2008-03",6.5,
"ITA","HUR","TOT","PC_LF","M","2008-04",6.8,
"ITA","HUR","TOT","PC_LF","M","2008-05",6.8,
"ITA","HUR","TOT","PC_LF","M","2008-06",6.8,
"ITA","HUR","TOT","PC_LF","M","2008-07",6.6,
"ITA","HUR","TOT","PC_LF","M","2008-08",6.7,
"ITA","HUR","TOT","PC_LF","M","2008-09",6.8,
"ITA","HUR","TOT","PC_LF","M","2008-10",6.9,
"ITA","HUR","TOT","PC_LF","M","2008-11",7,
"ITA","HUR","TOT","PC_LF","M","2008-12",6.8,
"ITA","HUR","TOT","PC_LF","M","2009-01",7.2,
"ITA","HUR","TOT","PC_LF","M","2009-02",7.2,
"ITA","HUR","TOT","PC_LF","M","2009-03",7.6,
"ITA","HUR","TOT","PC_LF","M","2009-04",7.4,
"ITA","HUR","TOT","PC_LF","M","2009-05",7.4,
"ITA","HUR","TOT","PC_LF","M","2009-06",7.6,
"ITA","HUR","TOT","PC_LF","M","2009-07",7.8,
"ITA","HUR","TOT","PC_LF","M","2009-08",7.9,
"ITA","HUR","TOT","PC_LF","M","2009-09",8.1,
"ITA","HUR","TOT","PC_LF","M","2009-10",8.2,
"ITA","HUR","TOT","PC_LF","M","2009-11",8.2,
"ITA","HUR","TOT","PC_LF","M","2009-12",8.3,
"ITA","HUR","TOT","PC_LF","M","2010-01",8.3,
"ITA","HUR","TOT","PC_LF","M","2010-02",8.5,
"ITA","HUR","TOT","PC_LF","M","2010-03",8.4,
"ITA","HUR","TOT","PC_LF","M","2010-04",8.6,
"ITA","HUR","TOT","PC_LF","M","2010-05",8.5,
"ITA","HUR","TOT","PC_LF","M","2010-06",8.4,
"ITA","HUR","TOT","PC_LF","M","2010-07",8.3,
"ITA","HUR","TOT","PC_LF","M","2010-08",8.2,
"ITA","HUR","TOT","PC_LF","M","2010-09",8.2,
"ITA","HUR","TOT","PC_LF","M","2010-10",8.4,
"ITA","HUR","TOT","PC_LF","M","2010-11",8.2,
"ITA","HUR","TOT","PC_LF","M","2010-12",8.1,
"ITA","HUR","TOT","PC_LF","M","2011-01",8,
"ITA","HUR","TOT","PC_LF","M","2011-02",7.9,
"ITA","HUR","TOT","PC_LF","M","2011-03",8,
"ITA","HUR","TOT","PC_LF","M","2011-04",7.9,
"ITA","HUR","TOT","PC_LF","M","2011-05",8.1,
"ITA","HUR","TOT","PC_LF","M","2011-06",8.1,
"ITA","HUR","TOT","PC_LF","M","2011-07",8.3,
"ITA","HUR","TOT","PC_LF","M","2011-08",8.4,
"ITA","HUR","TOT","PC_LF","M","2011-09",8.8,
"ITA","HUR","TOT","PC_LF","M","2011-10",8.7,
"ITA","HUR","TOT","PC_LF","M","2011-11",9.2,
"ITA","HUR","TOT","PC_LF","M","2011-12",9.6,
"ITA","HUR","TOT","PC_LF","M","2012-01",9.5,
"ITA","HUR","TOT","PC_LF","M","2012-02",9.9,
"ITA","HUR","TOT","PC_LF","M","2012-03",10.4,
"ITA","HUR","TOT","PC_LF","M","2012-04",10.5,
"ITA","HUR","TOT","PC_LF","M","2012-05",10.5,
"ITA","HUR","TOT","PC_LF","M","2012-06",10.7,
"ITA","HUR","TOT","PC_LF","M","2012-07",10.7,
"ITA","HUR","TOT","PC_LF","M","2012-08",10.8,
"ITA","HUR","TOT","PC_LF","M","2012-09",11,
"ITA","HUR","TOT","PC_LF","M","2012-10",11.4,
"ITA","HUR","TOT","PC_LF","M","2012-11",11.3,
"ITA","HUR","TOT","PC_LF","M","2012-12",11.4,
"ITA","HUR","TOT","PC_LF","M","2013-01",11.8,
"ITA","HUR","TOT","PC_LF","M","2013-02",11.8,
"ITA","HUR","TOT","PC_LF","M","2013-03",11.7,
"ITA","HUR","TOT","PC_LF","M","2013-04",12.1,
"ITA","HUR","TOT","PC_LF","M","2013-05",12.2,
"ITA","HUR","TOT","PC_LF","M","2013-06",12.2,
"ITA","HUR","TOT","PC_LF","M","2013-07",12.1,
"ITA","HUR","TOT","PC_LF","M","2013-08",12.3,
"ITA","HUR","TOT","PC_LF","M","2013-09",12.4,
"ITA","HUR","TOT","PC_LF","M","2013-10",12.3,
"ITA","HUR","TOT","PC_LF","M","2013-11",12.3,
"ITA","HUR","TOT","PC_LF","M","2013-12",12.4,
"ITA","HUR","TOT","PC_LF","M","2014-01",12.8,
"ITA","HUR","TOT","PC_LF","M","2014-02",12.8,
"ITA","HUR","TOT","PC_LF","M","2014-03",12.6,
"ITA","HUR","TOT","PC_LF","M","2014-04",12.6,
"ITA","HUR","TOT","PC_LF","M","2014-05",12.6,
"ITA","HUR","TOT","PC_LF","M","2014-06",12.1,
"ITA","HUR","TOT","PC_LF","M","2014-07",12.6,
"ITA","HUR","TOT","PC_LF","M","2014-08",12.4,
"ITA","HUR","TOT","PC_LF","M","2014-09",12.7,
"ITA","HUR","TOT","PC_LF","M","2014-10",12.8,
"ITA","HUR","TOT","PC_LF","M","2014-11",13.1,
"ITA","HUR","TOT","PC_LF","M","2014-12",12.3,
"ITA","HUR","TOT","PC_LF","M","2015-01",12.3,
"ITA","HUR","TOT","PC_LF","M","2015-02",12.3,
"ITA","HUR","TOT","PC_LF","M","2015-03",12.5,
"ITA","HUR","TOT","PC_LF","M","2015-04",12.2,
"ITA","HUR","TOT","PC_LF","M","2015-05",12.2,
"ITA","HUR","TOT","PC_LF","M","2015-06",12.2,
"ITA","HUR","TOT","PC_LF","M","2015-07",11.7,
"ITA","HUR","TOT","PC_LF","M","2015-08",11.5,
"ITA","HUR","TOT","PC_LF","M","2015-09",11.4,
"ITA","HUR","TOT","PC_LF","M","2015-10",11.6,
"ITA","HUR","TOT","PC_LF","M","2015-11",11.4,
"ITA","HUR","TOT","PC_LF","M","2015-12",11.6,
"ITA","HUR","TOT","PC_LF","M","2016-01",11.5,
"ITA","HUR","TOT","PC_LF","M","2016-02",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-03",11.5,
"ITA","HUR","TOT","PC_LF","M","2016-04",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-05",11.6,
"ITA","HUR","TOT","PC_LF","M","2016-06",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-07",11.6,
"ITA","HUR","TOT","PC_LF","M","2016-08",11.5,
"ITA","HUR","TOT","PC_LF","M","2016-09",11.9,
"ITA","HUR","TOT","PC_LF","M","2016-10",11.7,
"ITA","HUR","TOT","PC_LF","M","2016-11",11.9,
"ITA","HUR","TOT","PC_LF","M","2016-12",11.7,
"ITA","HUR","TOT","PC_LF","M","2017-01",11.7,
"ITA","HUR","TOT","PC_LF","M","2017-02",11.4,
"ITA","HUR","TOT","PC_LF","M","2017-03",11.5,
"ITA","HUR","TOT","PC_LF","M","2017-04",11.1,
"ITA","HUR","TOT","PC_LF","M","2017-05",11.4,
"ITA","HUR","TOT","PC_LF","M","2017-06",11.1,
"ITA","HUR","TOT","PC_LF","M","2017-07",11.4,
"ITA","HUR","TOT","PC_LF","M","2017-08",11.4,
"ITA","HUR","TOT","PC_LF","M","2017-09",11.2,
"ITA","HUR","TOT","PC_LF","M","2017-10",11.1,
"ITA","HUR","TOT","PC_LF","M","2017-11",11,
"ITA","HUR","TOT","PC_LF","M","2017-12",10.9,
"ITA","HUR","TOT","PC_LF","M","2018-01",11,
"ITA","HUR","TOT","PC_LF","M","2018-02",10.8,
"ITA","HUR","TOT","PC_LF","M","2018-03",10.9,
"ITA","HUR","TOT","PC_LF","M","2018-04",11,
"ITA","HUR","TOT","PC_LF","M","2018-05",10.6,
"ITA","HUR","TOT","PC_LF","M","2018-06",10.8,
"ITA","HUR","TOT","PC_LF","M","2018-07",10.4,
"ITA","HUR","TOT","PC_LF","M","2018-08",10.2,
"ITA","HUR","TOT","PC_LF","M","2018-09",10.3,
"ITA","HUR","TOT","PC_LF","M","2018-10",10.7,
"ITA","HUR","TOT","PC_LF","M","2018-11",10.5,
"ITA","HUR","TOT","PC_LF","M","2018-12",10.3,
"ITA","HUR","TOT","PC_LF","M","2019-01",10.4,
"ITA","HUR","TOT","PC_LF","M","2019-02",10.4,
"ITA","HUR","TOT","PC_LF","M","2019-03",10.4,
"ITA","HUR","TOT","PC_LF","M","2019-04",10.3,
"ITA","HUR","TOT","PC_LF","M","2019-05",10.1,
"ITA","HUR","TOT","PC_LF","M","2019-06",9.7,
"ITA","HUR","TOT","PC_LF","M","2019-07",9.7,
"ITA","HUR","TOT","PC_LF","M","2019-08",9.4,
"ITA","HUR","TOT","PC_LF","M","2019-09",9.7,
"ITA","HUR","TOT","PC_LF","M","2019-10",9.5,
"ITA","HUR","TOT","PC_LF","M","2019-11",9.5,
"ITA","HUR","TOT","PC_LF","M","2019-12",9.6,
"ITA","HUR","TOT","PC_LF","M","2020-01",9.6,
"ITA","HUR","TOT","PC_LF","M","2020-02",9.4,
"ITA","HUR","TOT","PC_LF","M","2020-03",8.5,
"ITA","HUR","TOT","PC_LF","M","2020-04",7.4,
"ITA","HUR","TOT","PC_LF","M","2020-05",8.7,
"ITA","HUR","TOT","PC_LF","M","2020-06",9.4,
"ITA","HUR","TOT","PC_LF","M","2020-07",9.9,
"ITA","HUR","TOT","PC_LF","M","2020-08",9.8,
"ITA","HUR","TOT","PC_LF","M","2020-09",9.7,
"ITA","HUR","TOT","PC_LF","M","2020-10",9.8,
"JPN","HUR","TOT","PC_LF","M","2005-01",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-02",4.6,
"JPN","HUR","TOT","PC_LF","M","2005-03",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-04",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-05",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-06",4.3,
"JPN","HUR","TOT","PC_LF","M","2005-07",4.4,
"JPN","HUR","TOT","PC_LF","M","2005-08",4.3,
"JPN","HUR","TOT","PC_LF","M","2005-09",4.2,
"JPN","HUR","TOT","PC_LF","M","2005-10",4.4,
"JPN","HUR","TOT","PC_LF","M","2005-11",4.5,
"JPN","HUR","TOT","PC_LF","M","2005-12",4.4,
"JPN","HUR","TOT","PC_LF","M","2006-01",4.4,
"JPN","HUR","TOT","PC_LF","M","2006-02",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-03",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-04",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-05",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-06",4.2,
"JPN","HUR","TOT","PC_LF","M","2006-07",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-08",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-09",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-10",4.1,
"JPN","HUR","TOT","PC_LF","M","2006-11",4,
"JPN","HUR","TOT","PC_LF","M","2006-12",4,
"JPN","HUR","TOT","PC_LF","M","2007-01",4,
"JPN","HUR","TOT","PC_LF","M","2007-02",4,
"JPN","HUR","TOT","PC_LF","M","2007-03",4,
"JPN","HUR","TOT","PC_LF","M","2007-04",3.8,
"JPN","HUR","TOT","PC_LF","M","2007-05",3.8,
"JPN","HUR","TOT","PC_LF","M","2007-06",3.7,
"JPN","HUR","TOT","PC_LF","M","2007-07",3.6,
"JPN","HUR","TOT","PC_LF","M","2007-08",3.7,
"JPN","HUR","TOT","PC_LF","M","2007-09",3.9,
"JPN","HUR","TOT","PC_LF","M","2007-10",4,
"JPN","HUR","TOT","PC_LF","M","2007-11",3.8,
"JPN","HUR","TOT","PC_LF","M","2007-12",3.7,
"JPN","HUR","TOT","PC_LF","M","2008-01",3.9,
"JPN","HUR","TOT","PC_LF","M","2008-02",4,
"JPN","HUR","TOT","PC_LF","M","2008-03",3.8,
"JPN","HUR","TOT","PC_LF","M","2008-04",3.9,
"JPN","HUR","TOT","PC_LF","M","2008-05",4,
"JPN","HUR","TOT","PC_LF","M","2008-06",4,
"JPN","HUR","TOT","PC_LF","M","2008-07",3.9,
"JPN","HUR","TOT","PC_LF","M","2008-08",4.1,
"JPN","HUR","TOT","PC_LF","M","2008-09",4,
"JPN","HUR","TOT","PC_LF","M","2008-10",3.8,
"JPN","HUR","TOT","PC_LF","M","2008-11",4,
"JPN","HUR","TOT","PC_LF","M","2008-12",4.4,
"JPN","HUR","TOT","PC_LF","M","2009-01",4.3,
"JPN","HUR","TOT","PC_LF","M","2009-02",4.6,
"JPN","HUR","TOT","PC_LF","M","2009-03",4.8,
"JPN","HUR","TOT","PC_LF","M","2009-04",5,
"JPN","HUR","TOT","PC_LF","M","2009-05",5.1,
"JPN","HUR","TOT","PC_LF","M","2009-06",5.2,
"JPN","HUR","TOT","PC_LF","M","2009-07",5.5,
"JPN","HUR","TOT","PC_LF","M","2009-08",5.4,
"JPN","HUR","TOT","PC_LF","M","2009-09",5.4,
